CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
3597,Female,67,123,9
3598,Male,36,133,20
3599,Female,64,106,94
3600,Male,43,25,38
3601,Male,56,113,68
3602,Female,27,22,50
3603,Male,55,128,60
3604,Female,31,79,13
3605,Female,66,107,99
3606,Male,58,118,94
3607,Female,36,113,42
3608,Female,47,98,68
3609,Male,22,87,25
3610,Female,48,73,31
3611,Male,24,45,12
3612,Male,36,78,64
3613,Male,48,62,79
3614,Male,69,37,61
3615,Female,56,69,53
3616,Male,41,21,26
3617,Male,51,126,61
3618,Female,40,120,10
3619,Male,65,112,12
3620,Male,62,26,22
3621,Female,57,74,53
3622,Female,23,66,21
3623,Female,55,86,35
3624,Female,58,139,71
3625,Female,53,74,82
3626,Female,44,45,27
3627,Female,28,91,60
3628,Male,22,90,99
3629,Female,34,75,47
3630,Female,69,16,66
3631,Female,24,135,96
3632,Male,44,73,15
3633,Male,64,54,24
3634,Female,32,46,84
3635,Female,63,52,10
3636,Female,30,106,88
3637,Male,28,102,24
3638,Male,62,99,88
3639,Female,43,90,57
3640,Male,39,142,34
3641,Female,45,27,41
3642,Male,41,53,40
3643,Male,46,37,11
3644,Female,26,124,90
3645,Female,59,121,1
3646,Female,21,106,30
3647,Female,66,38,43
3648,Male,63,48,82
3649,Male,35,126,26
3650,Male,60,132,53
3651,Female,33,21,47
3652,Male,50,104,9
3653,Female,46,27,9
3654,Male,56,94,1
3655,Female,27,44,71
3656,Female,26,147,44
3657,Male,48,30,59
3658,Female,45,54,56
3659,Female,20,51,51
3660,Male,31,92,16
3661,Female,42,30,38
3662,Female,32,57,11
3663,Female,19,77,25
3664,Male,41,29,93
3665,Male,31,79,83
3666,Female,65,58,82
3667,Male,24,34,59
3668,Female,53,133,29
3669,Female,67,126,80
3670,Female,41,137,40
3671,Female,44,94,8
3672,Female,54,114,98
3673,Male,55,20,6
3674,Female,47,97,45
3675,Male,44,45,53
3676,Male,56,80,94
3677,Female,32,32,98
3678,Female,43,42,21
3679,Male,18,82,57
3680,Male,21,128,76
3681,Male,46,72,6
3682,Female,18,143,63
3683,Male,60,53,6
3684,Female,67,120,53
3685,Female,63,15,4
3686,Female,39,89,9
3687,Male,28,102,69
3688,Female,27,74,74
3689,Female,34,144,72
3690,Female,53,124,87
3691,Female,64,33,4
3692,Female,43,76,58
3693,Male,65,85,37
3694,Female,38,125,71
3695,Female,30,147,6
3696,Male,26,86,51
3697,Female,28,92,79
3698,Male,28,114,99
3699,Female,23,85,50
3700,Male,18,21,96
3701,Male,23,64,14
3702,Female,30,60,99
3703,Female,39,86,11
3704,Female,48,90,10
3705,Male,39,88,61
3706,Male,54,87,81
3707,Male,64,116,13
3708,Female,44,108,34
3709,Male,67,83,60
3710,Male,69,79,51
3711,Female,31,76,5
3712,Male,64,34,74
3713,Male,22,58,32
3714,Female,53,76,12
3715,Male,49,121,52
3716,Female,51,139,13
3717,Female,24,59,85
3718,Female,59,25,54
3719,Female,65,102,97
3720,Female,27,60,54
3721,Male,67,126,41
3722,Male,34,95,48
3723,Female,47,46,51
3724,Female,38,112,47
3725,Male,30,19,50
3726,Female,18,43,96
3727,Female,18,62,76
3728,Female,64,30,46
3729,Male,50,86,99
3730,Male,55,43,100
3731,Female,42,60,38
3732,Female,43,37,92
3733,Male,30,108,13
3734,Male,45,128,76
3735,Female,50,48,22
3736,Female,54,131,2
3737,Male,58,43,93
3738,Male,47,23,77
3739,Male,66,53,99
3740,Female,65,149,13
3741,Male,25,124,57
3742,Female,66,83,34
3743,Male,64,110,19
3744,Male,18,133,9
3745,Male,29,132,95
3746,Male,22,32,33
3747,Female,41,116,27
3748,Female,23,124,45
3749,Male,42,96,2
3750,Female,18,119,79
3751,Male,42,30,83
3752,Male,18,35,57
3753,Male,49,120,95
3754,Male,59,146,57
3755,Female,59,58,16
3756,Male,20,137,79
3757,Male,66,125,6
3758,Female,36,131,14
3759,Male,60,140,27
3760,Male,46,33,38
3761,Male,67,78,19
3762,Female,19,54,37
3763,Male,26,65,4
3764,Female,34,70,58
3765,Male,63,95,90
3766,Male,53,84,9
3767,Female,34,142,40
3768,Male,66,140,15
3769,Male,29,75,4
3770,Female,37,94,90
3771,Female,67,135,52
3772,Female,20,115,18
3773,Female,60,91,53
3774,Female,67,140,59
3775,Male,21,36,99
3776,Female,34,97,54
3777,Male,67,92,41
3778,Male,54,109,60
3779,Male,63,123,93
3780,Female,59,124,88
3781,Female,32,66,4
3782,Male,50,117,85
3783,Female,33,115,39
3784,Female,28,77,7
3785,Female,37,42,23
3786,Female,55,60,85
3787,Male,41,42,63
3788,Male,33,16,65
3789,Female,47,141,41
3790,Male,51,31,89
3791,Female,18,73,95
3792,Female,41,146,44
3793,Male,41,91,45
3794,Male,26,145,69
3795,Male,39,129,95
3796,Female,29,111,51
3797,Male,34,119,65
3798,Female,42,38,54
3799,Male,45,49,56
3800,Male,32,16,94
3801,Female,47,47,82
3802,Female,68,90,72
3803,Female,44,100,90
3804,Female,39,95,40
3805,Female,27,76,58
3806,Female,48,57,15
3807,Female,44,135,19
3808,Female,29,73,10
3809,Male,63,23,88
3810,Female,48,91,16
3811,Female,49,77,43
3812,Male,49,66,31
3813,Female,58,37,16
3814,Male,62,44,80
3815,Male,52,35,28
3816,Female,63,57,62
3817,Male,38,149,20
3818,Female,27,30,35
3819,Male,33,37,59
3820,Male,24,101,9
3821,Male,21,45,10
3822,Female,44,135,45
3823,Female,69,83,82
3824,Male,42,148,15
3825,Male,48,129,30
3826,Female,28,73,48
3827,Female,65,91,96
3828,Male,37,21,40
3829,Male,53,51,91
3830,Female,34,100,91
3831,Female,62,30,83
3832,Female,28,130,74
3833,Female,47,132,44
3834,Female,52,28,46
3835,Male,58,101,6
3836,Female,55,118,24
3837,Male,39,58,73
3838,Female,60,42,91
3839,Male,65,30,7
3840,Female,68,64,6
3841,Female,44,129,33
3842,Male,54,82,85
3843,Male,63,106,38
3844,Female,66,135,44
3845,Female,52,30,17
3846,Female,21,67,31
3847,Female,33,63,37
3848,Female,33,76,11
3849,Male,38,98,92
3850,Male,43,70,5
3851,Female,53,134,64
3852,Male,36,104,76
3853,Male,34,134,3
3854,Male,62,87,56
3855,Female,43,83,63
3856,Male,39,112,38
3857,Female,45,16,54
3858,Male,18,67,2
3859,Female,61,133,90
3860,Male,53,21,2
3861,Female,60,89,12
3862,Female,54,109,40
3863,Male,19,17,2
3864,Female,34,93,80
3865,Female,57,31,94
3866,Female,55,126,57
3867,Female,38,66,47
3868,Female,26,21,36
3869,Female,30,126,4
3870,Female,28,147,75
3871,Female,33,68,24
3872,Male,33,75,82
3873,Male,19,123,91
3874,Female,59,30,62
3875,Female,61,61,2
3876,Male,25,62,15
3877,Male,60,135,75
3878,Male,59,78,91
3879,Female,30,64,49
3880,Male,34,55,87
3881,Female,56,36,35
3882,Female,41,129,94
3883,Male,20,19,47
3884,Female,47,115,24
3885,Female,69,92,83
3886,Female,30,55,60
3887,Female,36,106,93
3888,Male,24,36,77
3889,Male,26,67,48
3890,Female,36,107,23
3891,Female,62,24,12
3892,Male,57,63,41
3893,Female,39,85,29
3894,Male,35,33,70
3895,Female,40,69,51
3896,Female,19,35,23
3897,Male,67,40,31
3898,Male,67,42,21
3899,Male,28,54,24
3900,Male,48,43,72
3901,Female,50,34,9
3902,Male,31,34,22
3903,Female,33,88,4
3904,Male,28,134,77
3905,Male,50,111,98
3906,Female,24,134,3
3907,Male,48,39,28
3908,Male,65,18,90
3909,Male,63,18,98
3910,Male,64,40,15
3911,Female,31,93,8
3912,Female,45,104,48
3913,Male,60,85,99
3914,Male,33,90,88
3915,Male,36,113,52
3916,Female,34,141,55
3917,Female,43,46,37
3918,Female,23,23,4
3919,Female,60,92,55
3920,Male,66,27,12
3921,Male,26,138,19
3922,Male,67,110,79
3923,Female,34,97,57
3924,Male,48,32,94
3925,Female,29,107,37
3926,Female,40,38,76
3927,Male,22,116,83
3928,Male,60,74,98
3929,Male,53,74,7
3930,Female,53,114,92
3931,Female,20,15,55
3932,Male,41,57,28
3933,Male,34,69,93
3934,Female,56,48,37
3935,Male,43,48,84
3936,Female,21,124,61
3937,Female,62,98,75
3938,Male,29,104,39
3939,Male,18,93,23
3940,Male,38,85,52
3941,Male,36,85,84
3942,Female,38,128,84
3943,Female,69,43,11
3944,Female,35,111,66
3945,Male,60,67,13
3946,Female,69,78,77
3947,Male,20,75,41
3948,Male,66,122,49
3949,Male,61,51,15
3950,Male,49,149,56
3951,Male,27,22,54
3952,Male,57,92,31
3953,Female,32,82,61
3954,Male,22,35,58
3955,Female,21,108,87
3956,Female,45,89,60
3957,Male,69,92,53
3958,Male,68,80,86
3959,Male,21,68,61
3960,Female,32,114,80
3961,Male,34,35,42
3962,Female,61,67,29
3963,Male,20,97,84
3964,Male,27,18,92
3965,Female,64,69,27
3966,Female,59,29,44
3967,Male,40,78,93
3968,Female,35,126,5
3969,Female,18,132,52
3970,Female,52,34,53
3971,Female,48,78,52
3972,Female,61,47,38
3973,Male,18,95,44
3974,Male,20,140,53
3975,Female,20,83,2
3976,Male,54,108,54
3977,Male,36,82,84
3978,Female,46,101,77
3979,Male,42,35,90
3980,Female,50,77,35
3981,Female,53,99,46
3982,Male,46,148,72
3983,Female,43,38,92
3984,Female,21,125,79
3985,Female,66,109,55
3986,Female,31,97,72
3987,Female,67,116,11
3988,Male,44,92,29
3989,Male,50,138,69
3990,Female,39,134,63
3991,Female,65,29,47
3992,Male,20,97,7
3993,Female,40,20,64
3994,Male,38,81,82
3995,Female,58,136,64
3996,Female,40,98,92
3997,Female,21,125,12
3998,Female,38,78,12
3999,Female,54,140,36
4000,Female,60,42,29
4001,Female,48,112,11
4002,Male,38,27,53
4003,Male,43,100,70
4004,Male,58,35,85
4005,Female,52,77,74
4006,Female,55,125,96
4007,Female,41,90,47
4008,Female,28,87,33
4009,Female,58,21,81
4010,Female,46,86,67
4011,Female,64,143,43
4012,Male,20,145,18
4013,Female,18,118,74
4014,Male,69,42,53
4015,Male,36,57,39
4016,Female,63,111,72
4017,Female,66,60,34
4018,Male,39,15,37
4019,Male,31,116,41
4020,Female,66,49,97
4021,Female,31,68,49
4022,Male,61,38,10
4023,Female,33,36,40
4024,Female,50,30,18
4025,Female,30,27,25
4026,Male,55,114,41
4027,Male,66,114,36
4028,Male,29,76,2
4029,Female,68,101,83
4030,Female,55,92,74
4031,Male,56,81,49
4032,Male,50,105,67
4033,Male,50,47,53
4034,Female,46,129,19
4035,Male,22,33,26
4036,Male,23,138,54
4037,Female,48,134,51
4038,Female,33,111,25
4039,Female,48,38,17
4040,Male,42,41,74
4041,Female,65,89,61
4042,Female,63,37,46
4043,Male,50,55,55
4044,Female,30,70,50
4045,Male,69,112,75
4046,Male,27,20,11
4047,Female,41,54,12
4048,Female,27,56,40
4049,Female,58,46,48
4050,Female,48,24,56
4051,Female,30,83,8
4052,Female,20,23,88
4053,Male,67,83,14
4054,Male,69,113,87
4055,Female,51,88,56
4056,Male,66,117,54
4057,Female,45,137,100
4058,Male,36,116,17
4059,Male,40,22,45
4060,Male,62,33,5
4061,Female,49,16,3
4062,Male,30,69,9
4063,Female,50,31,84
4064,Male,51,75,20
4065,Male,50,145,83
4066,Male,22,100,21
4067,Male,20,49,80
4068,Male,24,117,33
4069,Female,41,80,5
4070,Female,39,15,24
4071,Male,62,149,63
4072,Male,40,133,79
4073,Male,47,148,26
4074,Male,35,69,89
4075,Female,49,114,92
4076,Male,24,35,33
4077,Female,50,65,18
4078,Male,22,114,18
4079,Female,66,22,38
4080,Male,45,82,33
4081,Male,25,121,27
4082,Female,32,81,49
4083,Male,69,16,50
4084,Male,21,15,15
4085,Male,51,15,77
4086,Female,22,116,52
4087,Male,50,129,98
4088,Male,22,149,68
4089,Female,55,102,99
4090,Female,51,106,19
4091,Female,43,32,95
4092,Male,18,102,25
4093,Male,21,47,76
4094,Male,56,87,76
4095,Female,43,42,25
4096,Male,50,101,33
4097,Male,50,67,60
4098,Female,25,58,37
4099,Female,37,94,92
4100,Female,33,28,43
4101,Female,38,117,9
4102,Female,62,50,14
4103,Male,43,48,3
4104,Female,40,102,69
4105,Male,35,30,56
4106,Male,48,55,26
4107,Female,69,39,53
4108,Female,59,140,41
4109,Female,29,22,82
4110,Male,18,126,21
4111,Female,59,108,39
4112,Female,26,98,80
4113,Female,20,82,23
4114,Female,68,81,93
4115,Female,43,125,74
4116,Male,26,32,58
4117,Male,59,70,69
4118,Male,68,49,75
4119,Female,33,148,29
4120,Female,41,132,62
4121,Female,67,40,53
4122,Male,31,75,45
4123,Female,20,102,27
4124,Female,51,29,34
4125,Female,50,105,14
4126,Male,67,46,41
4127,Female,41,147,74
4128,Male,26,78,60
4129,Female,30,100,42
4130,Male,19,59,51
4131,Male,24,49,75
4132,Male,65,40,11
4133,Female,38,37,35
4134,Female,36,145,19
4135,Male,42,43,88
4136,Male,64,78,65
4137,Female,39,127,76
4138,Female,28,148,61
4139,Male,50,132,47
4140,Female,49,81,14
4141,Female,38,122,67
4142,Female,56,100,52
4143,Female,37,43,32
4144,Male,25,74,80
4145,Female,59,68,10
4146,Female,54,107,17
4147,Male,26,83,40
4148,Male,42,131,68
4149,Female,42,23,63
4150,Female,50,140,15
4151,Female,19,91,97
4152,Female,36,24,39
4153,Male,63,116,57
4154,Male,37,72,10
4155,Male,59,127,71
4156,Female,58,120,97
4157,Female,59,49,17
4158,Female,46,117,76
4159,Female,23,117,17
4160,Male,34,111,16
4161,Male,42,120,78
4162,Female,55,85,3
4163,Male,21,91,51
4164,Female,47,68,94
4165,Female,37,35,46
4166,Male,20,125,55
4167,Female,40,89,99
4168,Female,68,28,26
4169,Male,35,16,76
4170,Female,43,122,31
4171,Female,53,92,81
4172,Male,25,62,72
4173,Female,34,105,19
4174,Male,48,31,90
4175,Female,54,26,68
4176,Male,62,40,15
4177,Male,50,51,58
4178,Male,44,84,78
4179,Female,62,93,30
4180,Male,21,104,48
4181,Male,39,55,56
4182,Male,43,143,42
4183,Male,49,31,24
4184,Male,41,67,52
4185,Female,63,132,43
4186,Female,52,123,34
4187,Female,54,91,60
4188,Female,49,94,83
4189,Female,24,59,3
4190,Female,50,32,68
4191,Female,48,113,11
4192,Male,29,82,13
4193,Female,28,97,50
4194,Male,41,64,82
4195,Male,25,39,19
4196,Female,49,135,44
4197,Male,55,82,33
4198,Male,39,70,38
4199,Male,51,53,3
4200,Male,36,77,99
4201,Female,69,142,65
4202,Female,37,149,35
4203,Female,31,136,36
4204,Female,50,73,38
4205,Female,27,62,39
4206,Female,33,147,25
4207,Female,21,50,64
4208,Female,44,102,13
4209,Female,45,39,68
4210,Female,60,33,70
4211,Male,33,149,75
4212,Female,69,80,1
4213,Male,50,94,72
4214,Male,65,139,54
4215,Male,36,117,98
4216,Male,38,143,9
4217,Female,39,145,36
4218,Male,26,141,37
4219,Female,26,35,59
4220,Female,26,140,21
4221,Male,44,138,20
4222,Female,34,25,1
4223,Male,61,36,99
4224,Male,62,125,59
4225,Female,25,139,28
4226,Female,33,71,71
4227,Male,35,103,56
4228,Female,50,145,9
4229,Female,18,142,65
4230,Female,29,59,36
4231,Male,23,50,98
4232,Male,58,101,34
4233,Female,22,132,81
4234,Female,33,86,32
4235,Female,35,82,66
4236,Female,66,117,100
4237,Female,35,43,25
4238,Male,18,119,51
4239,Female,36,87,63
4240,Male,25,133,90
4241,Female,20,99,45
4242,Male,42,103,26
4243,Female,22,103,21
4244,Male,57,90,82
4245,Female,36,130,93
4246,Male,35,67,51
4247,Male,67,78,24
4248,Male,48,45,92
4249,Male,50,50,12
4250,Male,64,24,11
4251,Male,35,40,27
4252,Female,56,34,23
4253,Male,33,139,33
4254,Female,33,58,80
4255,Female,64,76,92
4256,Female,55,93,92
4257,Female,58,23,38
4258,Female,24,85,55
4259,Male,31,104,70
4260,Male,60,38,42
4261,Male,65,74,29
4262,Female,42,98,34
4263,Male,49,134,57
4264,Male,55,92,3
4265,Male,39,30,6
4266,Male,33,43,48
4267,Male,69,133,64
4268,Female,46,49,13
4269,Male,33,57,36
4270,Female,29,110,79
4271,Female,34,133,70
4272,Female,54,67,33
4273,Female,44,34,76
4274,Female,42,129,57
4275,Male,30,22,55
4276,Male,25,136,13
4277,Male,22,56,97
4278,Female,29,91,51
4279,Male,58,84,92
4280,Male,20,125,53
4281,Female,52,30,36
4282,Female,50,83,5
4283,Female,39,67,25
4284,Female,67,20,81
4285,Male,61,137,37
4286,Female,26,47,19
4287,Female,58,29,35
4288,Male,35,28,34
4289,Male,67,77,54
4290,Female,46,19,46
4291,Male,56,135,6
4292,Female,44,104,83
4293,Female,53,121,1
4294,Male,62,30,71
4295,Male,34,113,34
4296,Female,51,67,56
4297,Female,63,91,83
4298,Female,20,107,97
4299,Male,22,112,26
4300,Female,31,112,42
4301,Female,20,73,91
4302,Female,40,40,38
4303,Female,56,17,26
4304,Female,47,114,99
4305,Male,67,61,59
4306,Female,62,19,84
4307,Female,40,76,24
4308,Female,44,98,21
4309,Female,27,147,60
4310,Male,42,94,90
4311,Male,30,77,20
4312,Male,33,39,6
4313,Female,58,58,67
4314,Female,51,28,10
4315,Male,54,100,12
4316,Male,39,33,97
4317,Male,34,116,22
4318,Female,40,34,62
4319,Female,53,93,61
4320,Male,66,112,80
4321,Male,26,135,17
4322,Male,69,31,10
4323,Female,19,64,12
4324,Female,49,24,83
4325,Female,67,72,40
4326,Male,39,109,23
4327,Male,60,121,40
4328,Female,30,47,74
4329,Male,25,60,74
4330,Female,18,143,50
4331,Male,34,76,10
4332,Male,29,101,94
4333,Male,21,87,4
4334,Male,30,15,1
4335,Female,48,35,43
4336,Male,58,36,83
4337,Female,24,18,5
4338,Female,40,79,94
4339,Female,41,77,90
4340,Male,22,50,34
4341,Female,22,43,66
4342,Female,34,83,24
4343,Female,47,125,14
4344,Male,26,114,41
4345,Male,23,55,42
4346,Female,42,62,13
4347,Male,36,144,29
4348,Female,33,125,65
4349,Female,38,76,46
4350,Male,19,121,34
4351,Female,27,120,63
4352,Male,33,146,4
4353,Male,54,127,28
4354,Female,32,82,83
4355,Male,30,103,1
4356,Male,30,92,36
4357,Female,49,89,13
4358,Female,62,39,5
4359,Male,64,21,97
4360,Male,63,127,14
4361,Female,25,50,80
4362,Male,60,24,32
4363,Male,35,127,50
4364,Male,53,50,27
4365,Male,43,32,35
4366,Male,27,148,3
4367,Male,48,149,4
4368,Male,50,116,7
4369,Female,46,39,77
4370,Female,22,47,3
4371,Female,30,101,81
4372,Female,18,87,59
4373,Female,40,20,74
4374,Male,57,81,1
4375,Male,20,107,28
4376,Male,20,122,59
4377,Male,24,40,53
4378,Female,53,52,10
4379,Male,52,117,71
4380,Male,32,56,3
4381,Female,57,80,7
4382,Male,20,56,9
4383,Male,46,52,99
4384,Female,47,120,90
4385,Male,56,110,69
4386,Male,35,84,13
4387,Male,28,52,94
4388,Male,60,111,40
4389,Male,66,122,62
4390,Female,55,133,62
4391,Female,57,88,10
4392,Female,18,71,87
4393,Female,46,124,11
4394,Female,27,93,76
4395,Female,45,50,62
4396,Male,48,71,77
4397,Female,36,143,56
4398,Female,20,17,49
4399,Male,53,28,16
4400,Male,60,48,73
4401,Female,32,84,74
4402,Male,50,83,93
4403,Female,58,118,9
4404,Male,60,43,33
4405,Female,68,62,88
4406,Male,62,108,35
4407,Male,43,93,75
4408,Female,33,131,39
4409,Female,53,81,77
4410,Female,50,146,87
4411,Female,37,89,25
4412,Female,30,42,80
4413,Male,50,135,56
4414,Female,22,23,48
4415,Female,54,148,85
4416,Male,31,137,10
4417,Male,44,63,41
4418,Female,40,105,83
4419,Male,31,139,99
4420,Male,57,90,59
4421,Female,21,118,28
4422,Male,56,47,41
4423,Male,69,67,66
4424,Female,36,54,51
4425,Female,64,32,62
4426,Male,21,27,30
4427,Male,47,88,40
4428,Female,36,110,40
4429,Male,48,119,69
4430,Male,48,145,62
4431,Male,26,81,15
4432,Female,30,47,100
4433,Male,31,16,3
4434,Male,63,89,24
4435,Female,27,88,41
4436,Male,65,149,63
4437,Male,48,40,48
4438,Female,54,142,61
4439,Female,40,41,48
4440,Female,44,149,47
4441,Female,23,143,56
4442,Male,43,35,76
4443,Male,19,93,8
4444,Female,62,108,78
4445,Female,30,22,18
4446,Male,68,97,84
4447,Female,67,17,23
4448,Male,36,69,69
4449,Female,18,50,65
4450,Male,57,20,46
4451,Female,49,135,66
4452,Female,39,56,80
4453,Male,65,64,69
4454,Female,46,126,22
4455,Male,19,64,65
4456,Male,57,44,12
4457,Male,55,53,19
4458,Male,65,130,22
4459,Male,28,73,55
4460,Female,34,90,62
4461,Female,68,146,51
4462,Male,60,62,48
4463,Female,25,95,17
4464,Male,39,63,13
4465,Female,21,81,28
4466,Female,28,91,67
4467,Female,25,35,5
4468,Female,26,119,100
4469,Male,43,86,60
4470,Male,19,30,15
4471,Female,33,42,81
4472,Female,48,94,44
4473,Male,23,71,46
4474,Female,38,124,29
4475,Male,43,66,68
4476,Male,36,98,96
4477,Male,45,62,49
4478,Female,25,141,43
4479,Male,31,112,68
4480,Female,41,132,77
4481,Male,65,107,20
4482,Female,61,81,18
4483,Female,54,88,64
4484,Female,43,98,49
4485,Male,48,24,42
4486,Male,68,132,12
4487,Female,49,111,89
4488,Female,67,20,94
4489,Female,58,32,79
4490,Male,19,86,36
4491,Male,42,103,8
4492,Male,69,56,28
4493,Male,61,18,86
4494,Female,19,34,60
4495,Female,59,42,49
4496,Male,18,118,38
4497,Male,53,58,80
4498,Female,29,37,58
4499,Male,26,61,5
4500,Male,53,27,46
4501,Male,58,109,98
4502,Male,45,30,75
4503,Male,55,133,2
4504,Male,50,131,89
4505,Female,59,24,25
4506,Male,63,136,1
4507,Male,39,52,95
4508,Female,42,58,69
4509,Female,35,109,40
4510,Female,23,88,68
4511,Male,35,127,69
4512,Female,69,65,69
4513,Male,33,66,16
4514,Male,32,106,54
4515,Male,65,73,63
4516,Female,25,27,18
4517,Female,30,26,17
4518,Female,60,64,99
4519,Female,24,71,82
4520,Female,34,133,4
4521,Male,67,71,95
4522,Male,49,22,95
4523,Male,39,120,9
4524,Male,68,134,31
4525,Female,30,77,5
4526,Female,64,86,100
4527,Male,40,145,16
4528,Female,46,27,42
4529,Female,39,66,41
4530,Male,18,76,80
4531,Male,46,133,84
4532,Female,65,123,30
4533,Female,22,22,26
4534,Male,52,109,49
4535,Male,27,139,31
4536,Male,36,67,50
4537,Female,54,77,15
4538,Male,24,109,52
4539,Male,63,95,38
4540,Female,52,71,38
4541,Female,62,81,60
4542,Female,30,60,20
4543,Female,27,108,99
4544,Female,19,127,87
4545,Male,23,107,44
4546,Male,25,63,89
4547,Female,53,37,63
4548,Female,42,76,50
4549,Female,61,25,22
4550,Female,64,87,72
4551,Female,57,132,54
4552,Male,24,102,9
4553,Male,63,103,15
4554,Male,40,69,48
4555,Male,36,23,20
4556,Female,63,26,35
4557,Male,39,127,67
4558,Female,30,22,60
4559,Female,38,50,98
4560,Female,18,139,34
4561,Male,36,64,100
4562,Female,50,121,99
4563,Male,21,23,73
4564,Male,59,81,94
4565,Female,20,67,54
4566,Female,44,96,90
4567,Female,69,124,12
4568,Male,58,67,88
4569,Female,52,128,19
4570,Male,45,77,80
4571,Female,23,33,26
4572,Female,23,138,23
4573,Male,61,100,33
4574,Male,40,84,57
4575,Male,50,61,30
4576,Male,33,122,23
4577,Male,41,34,74
4578,Male,22,51,36
4579,Female,58,144,95
4580,Female,59,50,86
4581,Male,30,147,43
4582,Female,64,78,66
4583,Male,29,21,53
4584,Female,22,134,87
4585,Female,54,36,99
4586,Male,48,60,60
4587,Male,45,124,37
4588,Male,45,60,61
4589,Female,47,42,96
4590,Male,35,101,53
4591,Female,61,49,12
4592,Male,44,143,35
4593,Female,52,23,67
4594,Female,43,23,98
4595,Male,56,36,38
4596,Female,66,84,24
4597,Female,68,79,81
4598,Male,35,57,40
4599,Female,50,31,65
4600,Male,42,82,57
4601,Male,48,43,72
4602,Male,54,149,79
4603,Male,19,58,45
4604,Female,50,147,89
4605,Female,56,148,72
4606,Female,60,21,96
4607,Male,60,68,13
4608,Female,49,60,79
4609,Female,35,18,6
4610,Male,34,105,97
4611,Male,51,75,71
4612,Female,56,125,97
4613,Male,24,51,47
4614,Male,59,17,93
4615,Male,52,27,44
4616,Male,47,102,32
4617,Female,29,90,3
4618,Male,52,22,54
4619,Male,28,97,84
4620,Male,61,23,78
4621,Male,21,92,92
4622,Male,42,138,38
4623,Male,65,56,4
4624,Male,49,55,79
4625,Male,37,103,17
4626,Female,67,91,37
4627,Male,48,68,88
4628,Female,21,111,36
4629,Male,55,112,58
4630,Male,64,70,41
4631,Male,18,114,8
4632,Male,20,24,67
4633,Female,54,58,30
4634,Male,39,144,86
4635,Male,34,144,52
4636,Female,31,33,97
4637,Female,58,94,25
4638,Male,52,103,52
4639,Female,30,15,59
4640,Female,52,144,30
4641,Female,60,41,67
4642,Male,19,16,4
4643,Male,64,33,93
4644,Male,30,128,57
4645,Female,68,70,63
4646,Male,33,109,32
4647,Female,35,71,87
4648,Male,24,116,83
